V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V15,V16,V18,V19,V20,V23,V24,V27,V29,V30,V31,V35,V36,V37,target,label
0.311,0.256,1.445,0.581,-0.475,0.234,0.415,0.538,-0.611,-0.256,1.048,-0.281,0.454,-0.395,-1.379,-0.884,-0.654,1.37,0.415,-0.376,0.436,0.384,0.691,-0.489,-1.226,0.493,train
0.168,0.483,0.903,0.537,-0.155,0.272,0.421,0.269,-0.017,-0.109,-0.146,-0.826,0.633,-0.388,-1.196,-0.817,-1.023,1.373,0.336,-0.552,1.495,0.501,-0.289,0.008,-0.046,0.429,train
0.281,0.423,0.98,2.403,0.072,0.199,0.421,0.283,-0.095,-0.002,0.581,-0.875,0.347,-0.568,-0.891,-0.762,0.132,1.371,0.367,-0.657,0.485,0.581,-0.289,0.365,-0.929,0.335,train
0.028,0.217,0.833,2.132,-0.19,0.225,0.367,0.184,0.36,0.045,0.255,-0.847,0.349,-0.31,-0.927,-0.908,-0.681,1.375,0.295,-0.573,0.439,0.45,-2.25,0.326,-0.099,0.119,train
0.51,0.565,1.098,0.48,0.25,0.243,0.349,0.501,-0.361,-0.115,0.925,-0.847,0.323,0.067,-1.04,-0.744,0.302,1.371,0.482,-0.443,-0.091,0.792,-0.943,0.003,-0.74,0.485,train
0.6,0.46,1.449,-0.551,0.015,0.349,0.349,0.63,-0.049,-0.003,0.777,-0.595,0.351,0.07,-1.409,-0.562,0.008,1.367,0.48,-0.443,-0.475,0.614,-0.507,-0.052,-0.984,0.494,train
0.572,0.831,1.168,0.331,0.226,0.366,0.382,0.754,0.056,0.175,0.74,-0.419,0.655,0.063,-1.512,-0.205,-0.689,1.368,0.513,-0.363,-0.483,0.947,-0.289,0.188,-0.426,0.641,train
0.823,1.137,1.327,0.26,0.651,0.393,0.382,1.416,0.176,0.346,-0.223,-0.419,0.66,0.074,-1.01,-0.0,-0.694,-0.445,0.754,0.058,0.67,1.274,-0.725,0.115,-0.459,0.899,train
1.332,1.353,1.597,0.463,1.005,0.376,0.426,1.471,0.287,0.715,1.189,0.194,0.864,1.442,-1.112,0.575,1.305,-1.316,0.61,0.608,0.766,1.555,0.255,0.325,-1.146,1.14,train
0.902,0.661,2.147,0.907,0.385,0.557,0.485,0.905,0.756,0.817,1.343,0.735,1.044,1.434,-1.42,0.719,1.281,-1.312,0.41,0.766,0.269,0.772,0.364,0.357,-2.464,1.569,train
0.258,0.063,2.181,0.815,-0.478,0.721,0.485,0.365,0.768,-0.151,1.145,0.593,1.186,0.543,-1.336,0.152,1.271,-1.315,0.371,0.346,-0.297,0.212,1.671,1.054,-2.164,0.935,train
0.088,0.355,1.826,0.612,-0.608,0.762,0.568,0.601,0.64,-0.659,1.001,-0.338,1.186,-0.394,-1.68,-0.509,-0.654,0.379,0.467,-0.665,-0.501,0.628,1.453,0.769,-1.437,0.634,train
-1.128,-0.524,0.918,0.492,-0.434,0.675,0.568,-0.277,0.094,-0.321,-0.025,-0.863,0.857,-0.377,-1.142,-1.29,-0.651,0.938,0.078,-1.041,-0.291,0.229,0.364,0.757,0.777,-0.619,train
-0.245,0.078,0.962,-0.031,0.239,0.513,0.564,0.196,-1.714,0.036,0.216,-0.994,0.395,-0.38,-0.921,-0.785,-0.654,0.938,0.434,-0.882,-0.188,0.192,-0.943,-1.371,-0.275,-0.18,train
0.24,0.412,1.371,0.373,0.716,0.466,0.511,0.583,-0.989,0.407,1.01,-0.88,0.391,-0.389,-0.963,-0.461,-0.65,0.946,0.531,-0.565,0.575,0.616,-0.943,-1.142,-1.013,0.473,train
0.661,0.768,1.56,0.764,0.713,0.539,0.511,0.953,0.162,0.764,0.728,0.124,0.449,0.53,-0.885,-0.123,0.116,-1.315,0.545,0.35,0.794,0.825,-0.943,-0.068,-1.053,1.178,train
0.741,0.566,1.131,0.462,0.611,0.559,0.562,0.517,1.11,1.038,0.989,0.206,0.741,0.525,-0.541,-0.057,0.338,-1.316,0.343,0.592,0.206,0.768,-0.289,1.077,-0.331,1.029,train
0.785,0.509,1.255,0.367,0.407,0.581,0.562,0.76,0.45,0.993,1.023,0.618,0.705,0.534,-0.435,-0.09,0.343,-1.317,0.481,0.582,0.106,0.541,0.255,0.35,-1.046,1.213,train
0.575,0.348,1.168,0.278,0.283,0.612,0.561,0.542,0.592,0.816,0.982,0.513,0.81,0.53,-0.848,-0.238,0.351,-1.317,0.366,0.517,-0.245,0.684,0.364,0.582,-0.654,0.518,train
0.538,0.319,1.569,0.366,0.216,0.674,0.572,0.599,-0.187,0.645,0.783,0.513,0.865,0.523,-0.915,-0.102,0.35,-1.317,0.433,0.072,-0.13,0.515,0.364,-0.081,-1.474,0.558,train
0.434,0.409,1.248,0.136,0.057,0.683,0.572,0.331,-0.125,0.28,0.844,0.093,0.862,-0.398,-1.101,0.138,-0.615,0.243,0.369,-0.21,0.021,0.431,-0.289,0.026,-0.586,0.331,train
0.521,0.636,1.182,0.187,0.256,0.609,0.603,0.595,0.089,0.367,0.73,-0.043,0.7,-0.387,-1.274,0.236,-0.649,0.045,0.495,-0.185,0.297,0.431,-0.289,-0.214,-0.584,0.757,train
0.816,0.684,1.724,0.177,0.576,0.563,0.603,1.019,0.042,0.46,1.4,-0.043,0.754,0.974,-1.033,0.374,0.305,-0.413,0.577,0.084,-0.061,0.954,-0.834,0.255,-1.45,0.893,train
0.928,0.641,2.305,0.301,0.298,0.657,0.564,0.952,0.706,0.707,0.16,0.329,0.754,0.982,-1.378,0.375,-0.044,-1.317,0.459,0.272,-0.072,0.596,-0.834,0.601,-1.84,1.193,train
1.346,1.0,1.965,0.351,0.855,0.673,0.592,1.474,0.58,0.306,0.705,0.389,1.162,0.989,-1.294,0.535,-0.044,-1.317,0.759,0.266,1.134,1.053,-1.596,0.896,-1.624,1.292,train
1.475,1.171,1.81,0.365,0.936,0.734,0.592,1.675,0.6,0.66,0.819,0.432,1.4,0.979,-1.501,0.639,0.339,-1.318,0.716,0.319,0.07,1.053,0.364,0.511,-1.057,1.606,train
0.908,0.781,1.198,0.627,0.621,0.753,0.645,1.035,0.754,0.901,0.802,1.024,1.321,0.979,-1.344,0.197,0.35,-1.318,0.428,0.9,0.605,1.087,0.364,0.812,-0.004,1.244,train
0.955,0.688,1.526,0.409,0.507,0.781,0.645,0.914,0.181,0.911,1.37,1.042,1.13,0.986,-1.643,0.032,0.325,-1.319,0.512,0.996,0.174,0.832,0.364,0.129,-0.909,1.469,train
0.659,0.617,1.473,0.14,0.182,0.798,0.662,0.411,0.562,0.541,1.208,1.044,1.138,0.981,-2.207,-0.564,0.351,-1.318,0.41,0.819,0.514,0.727,0.364,0.403,-0.751,1.48,train
0.15,-0.056,0.919,-0.076,-0.069,0.762,0.649,0.127,0.941,-0.016,1.014,0.397,0.961,0.976,-1.265,-0.986,0.336,-1.319,0.247,0.047,1.135,0.262,0.364,1.407,-0.003,-0.029,train
-0.457,-0.449,0.244,-0.259,-0.493,0.628,0.649,0.024,0.16,-0.391,0.383,0.397,0.659,0.983,-1.731,-1.38,0.282,-1.319,0.049,-0.219,1.527,0.095,-0.289,-0.328,1.36,-0.525,train
-0.373,-0.348,1.44,-0.554,-0.736,0.511,0.559,-0.019,-1.409,-0.561,1.14,-0.206,0.315,0.064,-1.53,-1.015,-0.638,0.706,0.224,-0.29,-0.061,-0.251,-0.289,-1.065,-2.159,-0.548,train
-0.644,-0.016,0.913,-0.52,-1.082,0.53,0.559,0.114,-1.001,-0.907,-0.045,-0.509,0.479,-0.842,-1.017,-0.621,-0.647,1.222,0.26,-1.072,0.586,0.18,-0.289,-1.46,0.006,-0.619,train
-0.581,-0.063,0.453,-0.562,-0.33,0.395,0.527,-0.335,-0.61,-0.074,0.421,-1.049,0.479,0.011,-1.322,-0.202,-0.249,1.224,0.222,-1.054,0.313,0.12,-0.943,-0.701,0.444,-0.3,train
0.177,0.267,1.508,-0.51,-0.346,0.38,0.424,0.208,-0.517,-0.128,0.295,-0.979,0.131,0.07,-0.985,-0.202,-0.222,1.225,0.429,-0.931,0.954,0.333,-0.646,-0.647,-1.863,0.315,train
1.425,0.653,1.509,-0.389,0.683,0.4,0.424,1.358,0.459,-0.593,0.526,-0.955,0.392,0.07,-1.473,0.572,-0.195,-0.186,0.602,-0.758,1.544,0.478,-0.349,0.038,-1.983,1.356,train
0.998,0.515,1.895,-0.278,0.196,0.495,0.413,1.083,0.917,-0.135,0.793,-0.42,0.93,0.06,-1.111,0.663,-0.593,-1.283,0.428,-0.103,0.112,0.497,-0.374,0.8,-2.023,0.896,train
0.708,0.688,1.55,0.179,0.109,0.629,0.413,0.916,0.437,-0.004,0.981,-0.107,0.93,0.064,-0.737,0.702,-0.657,-1.316,0.542,-0.103,0.96,0.697,-0.646,0.588,-0.895,0.84,train
0.5,0.538,1.118,0.121,0.338,0.669,0.48,0.588,-0.079,0.227,0.424,0.051,1.004,0.077,-0.84,0.557,-0.654,-1.317,0.442,-0.088,0.403,0.836,-0.943,0.065,-0.377,1.271,train
0.482,0.485,0.572,0.085,0.34,0.606,0.557,0.705,1.16,0.603,-0.068,0.066,0.664,0.182,-0.671,-0.581,-0.015,-1.317,0.299,0.204,0.303,0.74,-0.943,0.82,0.488,1.039,train
0.624,0.552,1.233,-0.078,0.267,0.505,0.557,0.489,-0.249,0.948,0.548,0.566,0.372,0.346,-0.855,-0.849,0.717,-1.318,0.418,0.652,1.074,0.422,-0.052,0.029,-1.423,1.328,train
0.644,0.411,1.704,-0.109,0.091,0.585,0.494,0.404,0.23,0.724,1.332,0.608,0.372,0.345,-1.193,-1.308,0.7,-1.318,0.303,0.344,0.482,0.458,0.468,-0.043,-2.209,1.446,train
0.766,0.388,1.535,-0.149,0.031,0.674,0.494,0.727,0.381,0.158,1.055,0.608,0.742,0.347,-0.732,-1.319,0.719,-1.318,0.5,-0.21,0.941,0.341,0.839,0.468,-1.448,0.686,train
0.768,0.324,2.19,0.019,-0.014,0.79,0.553,0.604,-0.179,0.241,0.906,0.101,1.013,0.29,-1.01,-1.267,0.715,-1.318,0.346,-0.206,-0.101,0.403,0.839,-0.022,-2.186,0.347,train
0.481,0.184,1.874,0.17,-0.38,0.917,0.641,0.5,-0.366,0.007,0.548,-0.087,1.067,0.077,-1.292,-0.462,0.702,-1.318,0.352,-0.393,-0.3,0.3,0.839,-0.258,-1.533,0.23,train
-0.348,-0.307,0.456,0.247,-0.485,0.871,0.641,-0.158,0.698,-0.156,-0.047,-0.18,0.793,0.066,-0.738,-0.541,0.714,-1.318,0.062,-0.623,0.875,0.114,0.839,0.185,0.884,-0.357,train
-0.115,-0.048,0.68,0.292,-0.313,0.749,0.643,-0.114,-0.87,-0.257,0.306,-0.514,0.398,0.073,-0.93,-0.461,0.709,-1.318,0.268,-0.48,0.703,-0.192,0.839,-0.468,-0.236,0.207,train
0.164,0.081,1.274,0.333,-0.551,0.758,0.635,0.243,0.01,-0.055,0.792,-0.569,0.391,0.079,-0.577,-0.442,0.693,-1.317,0.344,-0.623,-0.24,0.323,0.839,-0.575,-1.515,0.741,train
0.66,0.546,1.025,0.274,0.101,0.763,0.595,0.55,0.257,-0.041,0.767,-0.686,0.604,0.057,-1.14,-0.543,0.706,0.799,0.574,-0.845,-0.578,0.547,0.839,0.018,-0.666,0.903,train
0.123,-0.19,0.021,0.271,0.165,0.704,0.669,0.895,2.13,-0.498,-1.093,-0.472,0.738,0.068,-0.553,-1.019,0.712,-1.044,0.043,-0.28,-0.086,0.373,0.839,1.025,1.455,-0.313,train
0.526,0.438,0.484,0.2,0.762,0.484,0.669,0.595,-0.463,0.526,0.073,-0.2,0.155,0.077,-0.547,-0.56,0.717,-1.32,0.5,0.602,-0.128,0.379,0.839,0.461,-0.015,0.286,train
1.005,0.832,0.801,0.304,1.013,0.468,0.581,0.857,-1.207,1.533,-0.883,1.176,0.238,0.08,-0.446,-0.259,0.711,-1.322,0.546,1.172,0.142,0.627,0.839,-1.205,-0.05,0.801,train
1.708,1.461,0.834,0.364,1.445,0.396,0.575,1.745,-0.325,1.142,-0.185,1.176,0.347,0.063,-0.717,0.074,0.705,-1.322,0.807,1.424,0.073,1.072,0.839,-0.403,-0.641,1.476,train
1.952,1.785,0.882,0.559,1.744,0.388,0.546,2.088,1.115,1.336,0.119,1.785,0.688,0.063,-0.647,0.667,0.699,-1.322,0.81,1.692,0.223,1.896,0.839,0.631,-0.29,1.748,train
1.75,1.743,1.03,0.606,1.766,0.419,0.537,2.054,1.457,1.884,0.141,2.288,0.971,-0.558,-0.67,1.118,0.703,-1.32,0.71,2.228,-0.092,1.921,0.839,1.187,-0.369,1.907,train
0.843,0.689,1.195,0.624,0.801,0.398,0.537,0.671,0.642,1.372,1.284,2.5,0.783,-0.014,-1.328,0.677,0.701,-1.323,0.441,2.229,0.353,0.83,0.839,1.692,-1.124,0.688,train
1.008,0.531,1.749,0.716,0.583,0.556,0.54,0.726,0.239,1.234,0.321,2.421,0.751,-0.02,-1.046,0.758,0.711,-1.322,0.446,2.145,0.315,0.677,0.839,0.188,-1.937,1.216,train
-0.167,-0.421,0.088,0.538,0.142,0.506,0.543,-0.02,1.294,0.202,-0.937,1.365,0.761,0.64,-0.849,-0.101,0.715,-1.318,0.106,0.469,0.738,0.445,0.839,0.867,1.424,0.091,train
0.379,0.106,1.619,0.523,0.517,0.305,0.549,0.553,-0.857,0.437,0.206,0.756,0.41,-0.397,-1.305,-0.027,0.786,-1.318,0.569,0.474,-0.199,-0.296,0.989,-0.731,-1.171,0.507,train
0.967,0.812,1.843,0.549,0.554,0.378,0.443,1.086,-0.382,0.499,0.866,0.507,0.786,0.067,-1.505,0.347,0.705,-1.318,0.556,0.391,-0.044,0.868,0.839,-0.544,-1.505,0.93,train
0.032,-0.004,0.588,0.654,0.061,0.468,0.443,0.579,1.448,0.198,0.092,0.507,0.848,0.058,-1.252,0.379,0.705,-1.318,0.156,0.09,0.023,0.575,0.839,0.41,0.849,0.536,train
0.021,0.478,1.071,0.724,0.207,0.418,0.496,0.368,-0.25,0.145,0.765,0.148,0.479,0.338,-1.598,0.223,0.699,-1.316,0.549,0.09,-0.49,0.234,0.839,0.016,-0.743,0.669,train
1.004,1.273,0.948,0.681,1.373,0.45,0.498,1.473,0.283,0.918,-1.588,0.141,0.622,-0.826,-0.898,0.612,0.707,-1.312,0.656,0.251,-1.244,1.486,0.839,-0.497,0.402,1.501,train
-0.153,-0.415,0.13,0.613,0.685,0.207,0.505,-0.312,0.932,0.374,0.243,0.141,0.135,0.173,-1.134,0.022,0.699,-1.317,0.471,0.251,-0.286,0.023,0.839,1.836,0.099,-0.317,train
-0.031,-0.119,0.035,0.502,0.742,0.012,0.39,0.284,-0.206,0.439,-0.029,0.974,0.15,0.168,-1.693,-0.106,0.71,-1.322,0.241,1.271,0.533,0.377,0.839,-0.409,1.019,-0.604,train
1.248,1.433,0.718,0.545,1.386,-0.096,0.39,1.418,-0.965,0.915,0.836,1.035,0.017,0.163,-1.389,0.433,0.71,-1.32,0.713,1.841,-0.435,1.359,0.839,-1.018,-0.606,0.963,train
0.285,-0.185,0.422,0.61,0.894,-0.028,0.253,0.857,1.311,0.495,-0.567,1.702,0.478,0.162,-1.342,0.44,0.72,-1.322,0.179,1.841,-0.124,0.689,0.839,0.357,1.198,0.26,train
0.359,0.345,0.183,0.532,1.274,-0.099,0.246,0.189,0.114,1.207,0.153,1.642,0.068,0.149,-1.693,0.733,0.716,-1.318,0.351,1.631,0.008,0.28,0.839,0.426,0.855,0.293,train
1.163,1.317,0.658,0.603,1.302,-0.054,0.226,1.493,0.11,1.192,-0.433,1.642,0.144,0.162,-1.201,1.345,0.701,-1.322,0.637,1.638,0.276,1.325,0.839,-0.119,0.185,0.978,train
2.017,1.607,0.819,0.867,1.956,-0.037,0.222,1.993,0.274,1.191,-0.0,1.651,0.269,0.172,-1.861,1.584,0.7,-1.322,0.922,1.639,-0.272,1.325,0.839,-0.071,-0.427,1.915,train
1.639,1.706,1.741,1.065,1.404,0.118,0.222,2.059,0.664,1.195,-0.135,1.653,0.923,0.16,-1.601,1.634,0.71,-1.322,0.831,1.756,-0.09,1.908,0.839,0.461,-0.767,2.215,train
0.944,0.902,0.802,1.046,1.021,0.205,0.31,0.987,1.459,1.114,0.315,1.683,1.067,0.15,-1.593,1.225,0.71,-1.323,0.508,1.69,0.043,1.549,0.839,1.663,0.412,1.239,train
1.051,1.217,0.828,1.156,1.097,0.268,0.322,1.108,0.502,1.249,-0.578,1.339,0.831,0.156,-1.321,1.213,0.711,-1.322,0.668,1.492,0.159,1.326,0.839,0.749,0.07,1.091,train
0.835,0.971,0.983,1.092,0.637,0.289,0.356,0.788,0.403,0.902,-0.208,1.339,0.687,0.157,-1.679,1.073,0.71,-1.319,0.488,0.835,0.119,1.494,0.839,0.273,-0.176,1.007,train
0.75,0.963,1.144,1.421,0.475,0.342,0.404,0.935,0.582,0.542,-0.508,0.742,0.661,0.164,-1.743,0.501,0.717,-0.638,0.524,0.784,-0.126,1.133,0.839,-0.025,-0.124,1.601,train
-0.045,0.206,0.342,1.288,0.193,0.259,0.404,0.008,0.538,0.58,0.287,0.528,0.621,0.151,-1.921,-0.055,0.7,-0.411,0.282,0.222,-0.018,0.583,0.839,0.827,0.557,0.695,train
0.231,0.243,0.749,1.2,0.334,0.261,0.377,0.595,0.21,0.389,0.118,0.1,0.432,0.166,-1.292,-0.76,0.703,-0.189,0.335,-0.122,0.485,0.739,0.839,-0.016,0.009,1.029,train
0.47,0.677,0.772,0.923,0.396,0.299,0.384,0.698,0.143,0.36,0.778,-0.245,0.418,0.168,-1.55,-0.776,0.711,-0.189,0.449,-0.137,-0.106,0.65,0.839,0.021,-0.289,0.975,train
0.552,0.679,0.81,0.732,0.394,0.356,0.404,0.639,-0.003,0.418,0.06,-0.245,0.485,0.147,-1.258,-0.722,0.709,-0.189,0.472,-0.079,0.157,1.017,0.839,0.059,-0.099,0.708,train
1.044,1.109,1.375,0.755,0.544,0.416,0.439,1.209,-0.379,0.274,-0.457,-0.246,0.526,0.167,-1.125,-0.407,0.709,-0.469,0.677,-0.079,-0.151,1.097,0.839,-0.262,-0.782,1.107,train
1.426,1.413,1.572,0.85,1.52,0.397,0.439,1.55,0.206,0.812,0.606,0.087,0.646,0.175,-1.553,-0.04,0.71,-1.317,0.831,0.095,-0.383,1.293,0.839,0.326,-1.176,1.221,train
1.425,1.556,1.205,0.889,1.199,0.49,0.47,1.835,0.905,1.19,-0.411,0.087,1.059,0.165,-1.008,0.191,0.715,-1.322,0.742,0.823,-0.289,1.71,0.839,0.394,-0.115,1.559,train
1.278,1.185,1.003,1.014,1.462,0.473,0.484,1.35,0.35,1.506,0.438,0.986,0.961,0.152,-1.193,0.532,0.693,-1.322,0.721,0.889,0.013,1.526,0.839,1.015,-0.347,1.087,train
1.531,1.393,1.2,1.141,1.493,0.512,0.526,1.587,0.534,1.414,-0.093,1.567,0.991,0.155,-1.477,1.078,0.705,-1.322,0.741,1.509,0.174,1.526,0.839,0.73,-0.459,1.312,train
1.027,1.164,0.69,1.172,1.218,0.486,0.583,1.115,0.446,1.31,-0.084,1.567,0.963,0.16,-1.181,0.984,0.708,-1.322,0.625,1.752,-0.097,1.372,0.839,1.037,0.241,1.034,train
1.214,1.502,1.176,1.133,1.304,0.466,0.583,1.27,0.566,1.64,0.137,1.845,0.859,0.156,-1.48,1.123,0.711,-1.322,0.703,1.833,-0.056,1.563,0.839,0.59,-0.463,1.52,train
1.372,1.366,1.17,1.15,1.29,0.514,0.586,1.553,0.584,1.572,0.549,1.807,0.88,0.165,-1.41,1.061,0.711,-1.322,0.802,1.711,-0.168,1.589,0.839,0.545,-0.334,1.742,train
1.069,1.131,1.01,1.123,1.39,0.551,0.602,1.448,1.381,1.381,-0.005,1.755,1.043,0.149,-1.06,0.941,0.717,-1.322,0.532,1.711,0.01,1.955,0.839,1.095,0.393,1.345,train
0.738,0.87,0.853,1.192,0.939,0.509,0.651,0.766,0.005,1.254,0.658,1.663,0.786,0.151,-1.939,0.827,0.711,-1.322,0.618,1.721,0.079,1.027,0.839,0.534,-0.068,0.849,train
0.832,1.162,0.994,1.152,0.968,0.531,0.627,1.073,0.225,1.266,0.472,1.663,0.874,0.156,-1.922,1.036,0.696,-1.322,0.527,1.504,0.254,1.329,0.839,0.23,-0.156,1.151,train
1.183,1.371,1.232,1.213,1.03,0.542,0.627,1.252,0.17,1.058,0.677,1.247,0.867,0.171,-1.711,1.205,0.699,-1.322,0.737,1.126,-0.223,1.29,0.839,0.135,-0.48,1.382,train
0.194,0.11,0.476,1.269,1.046,0.539,0.66,0.416,1.309,0.811,-1.225,1.109,0.863,0.156,-1.246,0.481,0.701,-1.322,0.275,1.0,0.262,1.018,0.839,1.133,0.922,0.403,train
-0.213,0.019,0.532,1.179,0.8,0.345,0.64,0.133,-0.713,0.664,0.715,0.914,0.224,0.343,-1.395,0.245,0.708,-1.322,0.462,0.997,-0.095,0.346,0.839,-0.126,0.015,0.296,train
-0.107,0.019,0.659,1.26,0.315,0.325,0.581,-0.019,0.143,0.549,0.373,0.669,0.388,0.345,-1.85,0.243,0.708,-1.318,0.21,0.796,-0.041,0.449,0.839,0.058,0.324,0.185,train
0.038,0.015,0.224,1.186,0.382,0.292,0.544,0.039,0.366,0.649,-0.618,0.669,0.283,0.342,-1.882,0.103,0.709,-1.317,0.161,0.389,0.276,0.427,0.839,-0.03,0.898,0.132,train
0.286,0.38,1.005,1.184,0.447,0.239,0.544,0.484,-1.012,0.245,-0.045,0.101,0.012,0.369,-1.665,0.414,0.694,-1.317,0.52,0.057,-0.361,0.559,0.839,-0.606,-0.816,0.595,train
-0.159,-0.398,0.136,1.169,0.033,0.196,0.485,-0.079,0.383,-0.282,0.156,-0.034,0.237,0.346,-1.856,0.091,0.712,-1.318,0.2,-0.017,-0.417,0.193,0.839,0.595,0.804,-0.413,train
0.593,0.582,0.552,1.121,0.836,0.182,0.481,0.54,-0.378,0.058,0.108,-0.102,0.045,0.343,-1.261,0.094,0.712,-1.318,0.597,0.262,-0.384,0.645,0.839,-0.563,0.027,1.337,train
0.979,1.37,0.722,1.114,0.874,0.211,0.467,1.252,1.019,0.491,-0.366,0.199,0.208,0.343,-1.344,0.158,0.711,-1.317,0.603,0.355,-0.02,1.376,0.839,0.858,0.229,1.375,train
0.949,1.101,0.825,1.127,1.244,0.206,0.474,0.94,0.547,1.01,0.107,0.627,0.288,0.249,-1.244,0.077,0.705,-1.322,0.599,1.018,-0.037,1.372,0.839,0.822,-0.226,1.077,train
0.683,0.878,0.737,1.149,0.658,0.253,0.474,0.512,0.244,1.223,0.759,0.942,0.418,0.247,-1.962,0.088,0.705,-1.322,0.411,1.098,-0.475,1.042,0.839,0.393,-0.137,0.845,train
0.447,0.459,0.768,1.125,0.576,0.33,0.469,0.377,0.425,1.051,-0.145,0.96,0.478,0.241,-2.194,-0.091,0.712,-1.322,0.336,0.505,0.141,0.848,0.839,0.044,0.387,0.785,train
0.517,0.731,0.431,1.14,0.68,0.26,0.467,0.437,-0.334,0.625,0.111,0.446,0.213,0.265,-2.108,0.027,0.698,-1.322,0.484,0.505,-0.233,0.573,0.839,0.072,0.303,0.577,train
1.045,0.944,1.318,1.013,0.686,0.339,0.463,1.187,-0.311,0.541,0.416,0.446,0.277,0.255,-1.858,0.197,0.698,-1.322,0.663,0.469,-0.428,1.102,0.839,-0.615,-1.153,1.131,train
0.389,0.462,0.614,0.991,0.677,0.368,0.485,0.527,0.723,0.74,-0.473,0.31,0.61,0.26,-1.229,0.161,0.718,-1.322,0.336,0.349,0.321,1.102,0.839,0.681,0.448,0.605,train
-0.017,0.086,0.1,1.039,0.415,0.195,0.485,-0.137,0.234,0.542,0.014,0.271,0.305,0.26,-1.653,-0.233,0.718,-1.322,0.284,0.349,0.534,0.369,0.839,0.901,0.629,-0.071,train
0.571,0.496,1.411,1.013,0.281,0.193,0.362,0.453,-0.605,0.421,0.66,0.193,0.228,0.262,-1.692,0.1,0.793,-1.318,0.504,0.272,-0.303,0.649,1.062,-0.651,-1.014,0.761,train
0.384,0.381,0.684,1.126,0.454,0.241,0.36,0.333,0.625,0.077,-0.258,-0.058,0.516,0.324,-1.314,0.124,0.716,-1.318,0.266,-0.07,0.101,0.781,0.839,0.337,0.436,0.362,train
-0.036,0.011,0.816,1.154,-0.191,0.21,0.355,-0.176,-0.385,0.077,0.076,-0.083,0.218,0.352,-1.203,0.032,0.706,-1.318,0.354,-0.099,0.416,0.246,0.839,0.112,-0.668,0.231,train
0.613,0.669,2.132,1.389,0.369,0.223,0.321,0.65,-0.67,-0.005,0.719,-0.362,0.318,0.35,-1.493,0.352,0.699,-1.318,0.45,-0.47,-0.277,0.814,0.839,-0.633,-1.757,0.62,train
0.382,0.434,0.873,1.43,0.523,0.292,0.321,0.727,0.242,0.126,0.59,-0.625,0.693,0.351,-1.595,0.319,0.708,-1.318,0.337,-0.502,1.04,0.837,0.839,-0.068,0.198,0.621,train
0.523,0.336,1.38,1.39,-0.114,0.362,0.364,0.57,0.391,0.017,0.846,-0.625,0.585,0.358,-1.029,0.33,0.712,-1.317,0.416,-0.429,-0.174,0.509,0.839,0.404,-1.011,0.742,train
0.769,0.44,1.265,1.252,-0.093,0.485,0.378,0.735,0.398,-0.261,0.642,-0.606,0.788,0.338,-1.217,0.272,0.717,-0.012,0.568,-0.684,-0.033,0.62,0.839,0.278,-1.014,0.839,train
0.755,0.553,1.283,1.256,0.021,0.612,0.423,0.838,0.443,-0.122,0.323,-0.729,1.015,0.349,-0.905,0.37,0.7,-0.012,0.503,-0.769,0.658,0.746,0.839,0.393,-0.976,0.825,train
0.37,0.168,2.069,1.132,-0.34,0.762,0.537,0.242,0.266,-0.213,0.615,-0.719,1.015,0.352,-0.913,0.395,0.469,0.232,0.206,-0.586,-0.165,0.449,0.795,0.192,-2.605,0.633,train
0.354,0.125,1.876,1.231,-0.433,0.953,0.537,0.509,-0.169,-0.447,0.229,-0.665,1.152,-0.295,-1.297,0.471,-0.197,0.912,0.381,-1.096,-0.273,0.118,-0.349,-0.162,-0.757,0.617,train
0.528,0.456,0.973,1.302,1.106,0.924,0.678,0.793,0.444,0.374,-0.333,-0.923,1.152,0.07,-0.782,0.441,0.528,-0.553,0.527,-1.112,-0.486,0.511,0.483,0.312,-0.026,0.808,train
0.896,0.767,0.804,1.396,1.202,0.858,0.678,1.115,0.13,0.436,0.211,-0.549,0.728,0.438,-0.898,0.561,0.537,-1.321,0.589,-0.365,-0.164,0.691,0.483,0.139,-0.224,1.131,train
1.587,1.533,0.669,1.423,1.631,0.813,0.678,1.551,0.51,1.348,-1.034,0.63,0.738,0.44,-0.36,1.016,0.525,-1.322,0.792,0.516,0.566,1.409,0.602,0.364,0.168,1.509,train
1.61,1.813,0.951,1.479,1.498,0.733,0.627,1.659,0.771,1.676,0.108,0.976,0.848,0.44,-0.92,1.041,0.495,-1.322,0.709,1.458,0.247,1.779,0.602,0.525,-0.51,1.803,train
1.55,1.293,1.821,1.455,1.17,0.866,0.627,1.615,0.814,1.884,0.314,1.69,1.11,0.434,-1.187,1.125,0.513,-1.322,0.692,1.578,-0.103,1.547,0.602,0.747,-1.693,1.893,train
0.975,0.819,0.975,1.426,0.974,0.908,0.686,0.725,0.854,1.373,-0.562,1.781,1.353,0.434,-1.122,0.939,0.527,-1.322,0.51,1.26,0.405,1.112,0.602,1.31,-0.086,1.097,train
-0.187,-0.354,-0.029,1.404,0.2,0.703,0.677,-0.159,1.325,0.396,-0.705,1.477,0.757,0.44,-0.929,0.045,0.531,-1.322,0.015,1.26,0.37,0.272,0.602,1.341,1.543,-0.294,train
